date,hour,ping,download,upload,WLAN,Cell,latitude,longitude,room,floor,name
17/05/22,11:17:00,155,11.84,2.363,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:17:00,23,13.874,3.513,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:18:00,25,7.076,2.424,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:19:00,27,9.657,3.316,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:19:00,76,9.458,2.12,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:20:00,23,8.336,2.073,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:21:00,49,9.055,2.199,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:22:00,25,16.079,3.465,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:22:00,53,9.451,3.481,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:23:00,24,11.073,1.956,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:24:00,76,7.815,2.16,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:24:00,35,10.729,3.689,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:25:00,22,13.346,2.369,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:26:00,72,8.095,2.284,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:26:00,56,5.799,2.373,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:27:00,52,8.37,3.824,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:28:00,65,12.248,2.401,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:28:00,41,11.748,0.53,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:29:00,24,8.731,3.812,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:30:00,27,9.247,4.103,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:30:00,23,8.618,3.368,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:31:00,28,8.603,2.264,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:32:00,76,7.889,3.836,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:33:00,54,14.736,2.111,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:33:00,24,9.4,2.446,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:34:00,38,13.404,1.983,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:35:00,25,9.5,2.278,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:35:00,23,10.461,4.299,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:36:00,25,11.247,2.445,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:37:00,32,9.943,2.373,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:37:00,50,9.441,3.745,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:38:00,105,9.85,2.559,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:39:00,23,9.146,2.453,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:39:00,48,13.229,3.589,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:40:00,24,8.987,2.262,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:41:00,24,8.583,2.406,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:41:00,24,9.612,2.247,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:42:00,41,11.832,3.905,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:43:00,83,11.45,2.448,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:48:00,86,10.722,2.753,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:48:00,57,8.567,2.266,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:49:00,148,10.886,3.834,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:50:00,22,13.952,2.451,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:50:00,79,14.514,2.455,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:51:00,23,9.819,2.362,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:52:00,23,14.636,2.165,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:52:00,26,8.491,2.799,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:53:00,40,15.114,2.08,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:54:00,24,11.133,4.148,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:54:00,23,13.184,3.979,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:55:00,27,9.77,2.386,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:56:00,24,15.891,3.47,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:57:00,24,8.974,3.841,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:57:00,23,10.624,2.205,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:58:00,34,13.027,3.405,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:59:00,24,9.051,2.183,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,11:59:00,23,10.42,1.58,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,12:00:00,22,10.709,2.475,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
17/05/22,12:01:00,24,1.655,3.598,--:--,--:--,43.7098400765744,5.50620376113841,test variations ,RdC,Idrisse
18/05/22,07:43:00,23,58.874,102.083,--:--,--:--,43.7097237820501,5.50720362635863,localbat D,RdC,Idrisse
18/05/22,07:44:00,22,107.844,104.204,--:--,--:--,43.7096998584382,5.50730853057704,bat D,RdC,Idrisse
18/05/22,07:44:00,22,68.175,76.783,--:--,--:--,43.7096801930952,5.50727026636852,bat D,RdC,Idrisse
18/05/22,07:45:00,23,108.552,74.153,--:--,--:--,43.7097125024329,5.5072807243165,bat D,RdC,Idrisse
18/05/22,07:46:00,22,77.79,86.248,--:--,--:--,43.7097133917268,5.50722561008271,bat D,RdC,Idrisse
18/05/22,07:47:00,80,84.337,108.497,--:--,--:--,43.7096929549063,5.50722305492201,bat D,RdC,Idrisse
18/05/22,07:48:00,22,26.205,28.058,--:--,--:--,43.7097107143558,5.50726969786822,bat D,Nv1,Idrisse
18/05/22,07:49:00,22,17.522,22.63,--:--,--:--,43.7097412082873,5.50724593064024,bat D,Nv1,Idrisse
18/05/22,07:50:00,22,13.706,23.912,--:--,--:--,43.7097617867472,5.50721106481461,bat D,Nv1,Idrisse
18/05/22,07:51:00,23,109.324,80.342,--:--,--:--,43.7097954680431,5.50724056800863,bat D,Nv1,Idrisse
18/05/22,07:52:00,22,81.991,88.519,--:--,--:--,43.7097470924427,5.50715644451162,bat D,Nv1,Idrisse
18/05/22,07:53:00,22,81.043,111.117,--:--,--:--,43.7097124655241,5.50707561654488,bat D,Nv1,Idrisse
18/05/22,07:54:00,22,72.334,98.256,--:--,--:--,43.7096866050584,5.50699884271108,bat D,Nv1,Idrisse
18/05/22,07:55:00,22,52.162,108.327,--:--,--:--,43.7096538208778,5.50691933996521,bat D,Nv1,Idrisse
18/05/22,07:56:00,22,34.661,35.159,--:--,--:--,43.7096160158922,5.50683629643152,bat D,Nv1,Idrisse
18/05/22,07:57:00,22,36.195,29.15,--:--,--:--,43.709573473406,5.5068391744461,bat D,Nv1,Idrisse
18/05/22,07:58:00,22,34.969,61.75,--:--,--:--,43.7095574673118,5.50679969787439,bat D,Nv1,Idrisse
18/05/22,07:59:00,22,44.488,67.367,--:--,--:--,43.7095288260736,5.50682251229517,bat D,Nv1,Idrisse
18/05/22,08:04:00,22,60.548,97.195,--:--,--:--,43.7097164657253,5.50740755420625,D27,Nv1,Idrisse
18/05/22,08:05:00,23,30.44,96.953,--:--,--:--,43.7096930463865,5.50735254989874,D27,Nv1,Idrisse
18/05/22,10:21:00,29,4.285,9.49,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:21:00,27,3.993,9.601,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:22:00,27,4.331,9.675,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:23:00,28,4.322,9.727,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:23:00,25,4.519,10.267,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:24:00,24,4.207,9.782,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:25:00,25,4.143,9.581,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:25:00,23,4.538,9.79,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:58:00,23,3.453,9.677,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:58:00,23,3.223,9.395,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:59:00,23,3.283,9.732,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,10:59:00,23,3.407,10.331,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:00:00,23,3.434,9.642,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:01:00,26,3.453,6.521,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:02:00,23,2.903,0.273,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:02:00,39,0.653,0.249,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:03:00,23,0.889,0.278,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:04:00,41,0.9,0.309,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:05:00,42,0.963,1.673,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:05:00,24,1.715,1.771,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:06:00,24,1.528,1.804,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:07:00,26,1.537,2.446,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:07:00,66,1.897,1.578,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:08:00,56,1.339,1.547,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:09:00,24,1.374,1.753,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:10:00,24,1.109,1.592,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:10:00,24,1.205,1.974,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:11:00,25,1.214,1.874,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:12:00,25,2.452,2.082,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:12:00,23,2.737,1.812,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:13:00,27,1.498,1.684,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:14:00,23,1.509,1.527,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:15:00,28,2.148,1.536,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,11:15:00,28,1.557,1.668,--:--,--:--,43.7094907867106,5.50664846747637,C22 test variation,Nv1,Idrisse
18/05/22,14:04:00,23,13.439,29.255,--:--,--:--,43.7097524756033,5.50700504188561,D12,RdC,Idrisse
18/05/22,14:04:00,22,10.015,25.657,--:--,--:--,43.7097173867812,5.50703672115208,D12,RdC,Idrisse
18/05/22,14:05:00,22,14.947,31.529,--:--,--:--,43.7097094283655,5.50698522557184,D12,RdC,Idrisse
18/05/22,14:06:00,23,6.554,0.798,--:--,--:--,43.7097295484005,5.5069451320708,D12,RdC,Idrisse
18/05/22,14:07:00,22,19.3,33.121,--:--,--:--,43.7096918835569,5.50695269568337,D12,RdC,Idrisse
19/05/22,07:45:00,23,115.264,115.934,--:--,--:--,43.7097509224184,5.50726952360407,bat D,Nv1,Idrisse
19/05/22,07:46:00,22,112.283,117.057,--:--,--:--,43.7097204654653,5.50730576836952,bat D,Nv1,Idrisse
19/05/22,07:47:00,22,52.583,48.625,--:--,--:--,43.709658312675,5.50734772605517,bat D,Nv1,Idrisse
19/05/22,07:48:00,22,44.596,45.466,--:--,--:--,43.7096149842764,5.50739542520464,bat D,RdC,Idrisse
19/05/22,21:37:00,8,39.341,52.872,--:--,--:--,43.7096149842764,5.50739542520464,bat D,RdC,Idrisse
20/05/22,07:41:00,23,26.33,30.696,--:--,--:--,43.7095455387148,5.50648367741738,hall,RdC,Idrisse
20/05/22,07:42:00,34,0.522,47.712,--:--,--:--,43.7096232507184,5.50663141193647,coin Culture ,RdC,Idrisse
20/05/22,07:43:00,23,28.006,38.97,--:--,--:--,43.7095846869965,5.50676464078578,coin Culture ,RdC,Idrisse
20/05/22,07:45:00,26,23.698,55.183,--:--,--:--,43.7096227246675,5.5068445864276,coin Culture ,RdC,Idrisse
20/05/22,07:46:00,22,73.076,55.676,--:--,--:--,43.7095338041604,5.50683888996412,coin Culture ,RdC,Idrisse
20/05/22,07:47:00,22,13.586,15.701,--:--,--:--,43.7096023523367,5.50649903064291,hall,RdC,Idrisse
20/05/22,07:48:00,22,95.95,59.277,--:--,--:--,43.7096377544335,5.5063933676264,bat B,RdC,Idrisse
20/05/22,07:49:00,22,100.633,67.427,--:--,--:--,43.709753889061,5.50636215325736,bat B,RdC,Idrisse
20/05/22,07:50:00,22,56.374,42.413,--:--,--:--,43.7099170826705,5.50646201616561,bat B,RdC,Idrisse
20/05/22,07:51:00,23,65.44,42.871,--:--,--:--,43.709926172542,5.50650926373493,bat B,RdC,Idrisse
20/05/22,07:52:00,23,62.405,46.016,--:--,--:--,43.7099792865473,5.50652888221913,bat B,RdC,Idrisse
20/05/22,07:55:00,23,18.85,29.713,--:--,--:--,43.7098527498182,5.50656260240129,bat B,RdC,Idrisse
20/05/22,07:55:00,23,22.785,31.871,--:--,--:--,43.7098779112375,5.506492309066,bat B,RdC,Idrisse
20/05/22,07:56:00,23,27.722,35.778,--:--,--:--,43.7099182541662,5.50640519875776,bat B,RdC,Idrisse
20/05/22,07:58:00,23,29.486,26.975,--:--,--:--,43.709592989699,5.50621387729814,couloir CDI,RdC,Idrisse
20/05/22,07:59:00,23,48.258,53.396,--:--,--:--,43.7096274801255,5.50616687048418,couloir CDI,RdC,Idrisse
20/05/22,08:00:00,22,14.546,28.583,--:--,--:--,43.7095958766672,5.50614205576898,couloir CDI,RdC,Idrisse
20/05/22,08:00:00,22,11.103,8.871,--:--,--:--,43.7096453241937,5.50612019709973,couloir CDI,RdC,Idrisse
20/05/22,08:01:00,22,114.764,52.872,--:--,--:--,43.709606577916,5.50605796069817,couloir CDI,RdC,Idrisse
20/05/22,08:02:00,22,114.964,63.072,--:--,--:--,43.7095699256732,5.50606063601416,couloir CDI,RdC,Idrisse
20/05/22,08:03:00,22,93.292,67.815,--:--,--:--,43.7095870710762,5.50600027152535,couloir CDI,RdC,Idrisse
20/05/22,08:04:00,22,110.022,57.887,--:--,--:--,43.7095596090678,5.50599697153945,couloir CDI,RdC,Idrisse
20/05/22,08:28:00,22,101.396,47.142,--:--,--:--,43.7096009861364,5.50593961130448, CDI,RdC,Idrisse
20/05/22,08:29:00,23,90.657,65.873,--:--,--:--,43.7095626035215,5.50593772910557, CDI,RdC,Idrisse
20/05/22,08:30:00,23,14.787,26.732,--:--,--:--,43.7095157518279,5.50600826706372, CDI,RdC,Idrisse
20/05/22,08:31:00,22,53.731,59.079,--:--,--:--,43.7094893114524,5.50595005263861, CDI,RdC,Idrisse
20/05/22,08:32:00,22,90.946,50.421,--:--,--:--,43.7095432793805,5.50589645064082, CDI,RdC,Idrisse
20/05/22,08:33:00,22,41.593,64.747,--:--,--:--,43.7095233675568,5.50584941774491, CDI,RdC,Idrisse
31/05/22,07:40:00,22,86.66,64.141,--:--,--:--,43.709574472803915,5.506497420450728,hall,RdC,Idrisse
31/05/22,07:42:00,23,22.322,31.008,--:--,--:--,43.70958316307559,5.506837506997243,coin culture ,RdC,Idrisse
31/05/22,07:44:00,25,28.27,36.71,--:--,--:--,43.7101009369338,5.506573657191694,bat B,RdC,Idrisse
31/05/22,07:45:00,28,32.24,37.734,--:--,--:--,43.710055997304494,5.506567834753412,bat B,RdC,Idrisse
31/05/22,07:47:00,22,93.663,57.717,--:--,--:--,43.70969536773765,5.506328228381648,bat B,RdC,Idrisse
31/05/22,07:48:00,23,99.902,66.182,--:--,--:--,43.709827491102345,5.506107968265098,bat A,RdC,Idrisse
31/05/22,07:50:00,32,9.974,26.317,--:--,--:--,43.709616708240596,5.506113282625023,couloir CDI,RdC,Idrisse
31/05/22,07:52:00,24,72.156,59.842,--:--,--:--,43.709578447256185,5.505967118889657,couloir CDI,RdC,Idrisse
31/05/22,07:54:00,22,36.537,45.798,--:--,--:--,43.70953055267356,5.506490145978262,bat C,Nv1,Idrisse
31/05/22,07:56:00,22,42.802,43.673,--:--,--:--,43.70956832739132,5.50672387204429,bat C,Nv1,Idrisse
31/05/22,07:57:00,22,54.115,94.629,--:--,--:--,43.7095885284443,5.506807450995922,bat D,Nv1,Idrisse
31/05/22,07:59:00,24,21.652,30.941,--:--,--:--,43.70977550028787,5.50724132750446,bat D,Nv1,Idrisse
31/05/22,08:02:00,23,6.589,5.87,--:--,--:--,43.70936337919058,5.506426833275611,bat F,RdC,Idrisse
31/05/22,08:03:00,23,0.467,0.123,--:--,--:--,43.70934957963725,5.506392983152637,bat F,RdC,Idrisse
31/05/22,08:05:00,23,0.09,0.016,--:--,--:--,43.70934957963725,5.506392983152637,bat F,RdC,Idrisse
01/06/22,08:04:00,21,33.827,80.581,--:--,--:--,43.70961582906019,5.5073874349565415,bat D,Nv1,Idrisse
03/06/22,07:41:00,21,11.735,31.652,--:--,--:--,43.70964564402952,5.506274847021331,bat A,RdC,Idrisse
03/06/22,07:42:00,21,24.397,36.586,--:--,--:--,43.709769578137504,5.5061857099488805,bat A,RdC,Idrisse
03/06/22,07:44:00,22,79.366,22.565,--:--,--:--,43.709969528201384,5.506065219321357,bat A,RdC,Idrisse
03/06/22,07:46:00,21,8.862,14.652,--:--,--:--,43.7096049403981,5.506662301983766,coin culture ,RdC,Idrisse
03/06/22,07:48:00,21,70.484,41.38,--:--,--:--,43.70989989293759,5.5064932949135255,bat B,Nv1,Idrisse
03/06/22,07:49:00,21,72.931,45.171,--:--,--:--,43.70989698416954,5.506450564397284,bat B,Nv1,Idrisse
03/06/22,07:50:00,21,52.257,35.679,--:--,--:--,43.70981572572716,5.506377951292762,bat B,Nv1,Idrisse
03/06/22,07:52:00,21,46.205,13.299,--:--,--:--,43.709562062085546,5.506382654451869,hall,Nv1,Idrisse
03/06/22,07:54:00,21,32.95,48.928,--:--,--:--,43.70939252393696,5.5064122358693055,bat F,RdC,Idrisse
03/06/22,07:55:00,21,12.828,45.173,--:--,--:--,43.70937425939558,5.5063797890209685,bat F,RdC,Idrisse
03/06/22,07:58:00,20,110.618,116.662,--:--,--:--,43.70965971969092,5.50696137533896,bat D,Nv1,Idrisse
03/06/22,07:59:00,21,112.394,119.188,--:--,--:--,43.70962806120027,5.506884970293214,bat D,Nv1,Idrisse
03/06/22,08:00:00,21,39.965,49.65,--:--,--:--,43.70972228460544,5.507123059480307,bat D,Nv1,Idrisse
03/06/22,08:04:00,21,10.497,16.957,--:--,--:--,43.70923602500651,5.506361178125161,F14,RdC,Idrisse
03/06/22,08:05:00,22,12.624,22.564,--:--,--:--,43.70926705955491,5.506353956580199,F14,RdC,Idrisse
07/06/22,07:50:00,21,75.385,104.138,--:--,--:--,43.709574360870214,5.50686917041898,bat D,Nv1,Idrisse
07/06/22,16:51:00,64,2.111,2.096,--:--,--:--,43.708571923267854,5.506791126443147,gymnase,RdC,Idrisse
07/06/22,16:52:00,43,2.732,2.355,--:--,--:--,43.708657514868776,5.507020752512176,gymnase,RdC,Idrisse
07/06/22,16:53:00,106,4.11,2.28,--:--,--:--,43.70874303299003,5.507239856904732,gymnase,RdC,Idrisse
09/06/22,07:42:00,23,4.681,25.873,--:--,--:--,43.70964776829955,5.506788398526055,coin culture ,RdC,Idrisse
09/06/22,07:44:00,21,66.556,86.442,--:--,--:--,43.709525341812196,5.506368731158858,hall,RdC,Idrisse
09/06/22,07:48:00,21,0.889,4.026,--:--,--:--,43.7097733731498,5.50615609030811,bat A,Nv1,Idrisse
09/06/22,07:49:00,24,8.708,5.017,--:--,--:--,43.70965736715304,5.506241869666951,bat A,Nv1,Idrisse
09/06/22,07:52:00,21,64.28,76.173,--:--,--:--,43.71012708065896,5.506581560423911,bat B,Nv1,Idrisse
09/06/22,07:54:00,21,107.292,74.914,--:--,--:--,43.709955963447285,5.5065202059766705,bat B,Nv1,Idrisse
09/06/22,07:56:00,21,48.369,77.672,--:--,--:--,43.70985468637514,5.506531452188909,bat B,RdC,Idrisse
09/06/22,07:57:00,21,39.56,66.821,--:--,--:--,43.709864506780605,5.5064582570698235,bat B,RdC,Idrisse
09/06/22,07:58:00,21,23.115,68.267,--:--,--:--,43.70985802024466,5.506409734228043,bat B,RdC,Idrisse
09/06/22,07:59:00,21,64.654,76.227,--:--,--:--,43.70965143421906,5.506322643493775,bat B,RdC,Idrisse
09/06/22,08:00:00,22,51.758,23.361,--:--,--:--,43.70962829424772,5.506310642269682,hall,RdC,Idrisse
